image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001424_general_000754.jpg,140AD017,baseline,baseline,48A06177,False,5,False,False,False,yolo_plate_dataset,crop_source_bounding_box,48,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001425_general_001238.jpg,65V20206,baseline,baseline,65V20206,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,138,101,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001426_general_013161.jpg,88A06343,baseline,baseline,88A06343,True,0,True,False,False,cropped,existing_plate_crop,81,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001427_general_013203.jpg,69C111200,baseline,baseline,69C111200,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,129,91,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001428_general_002601.jpg,59Y276796,baseline,baseline,59Y276796,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,91,73,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001429_general_007103.jpg,53K107625,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,59X102625,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,32,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001430_general_008424.jpg,65M21617,baseline,baseline,65M21617,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,166,118,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001431_general_002572.jpg,36A69573,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,36A69573,True,0,True,False,False,cropped,existing_plate_crop,40,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001432_general_005083.jpg,59U156141,baseline,baseline,59U166141,False,1,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001433_general_006598.jpg,30F79515,baseline,baseline,30F79515,True,0,True,False,False,cropped,existing_plate_crop,100,84,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001434_general_015141.jpg,36A86304,baseline,baseline,36A86304,True,0,True,False,False,cropped,existing_plate_crop,41,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001435_general_014930.jpg,60LD03205,baseline,baseline,60LD03205,True,0,True,False,False,cropped,existing_plate_crop,74,55,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001436_general_000791.jpg,60LDD0584,baseline,baseline,60LD00584,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,96,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001437_general_007151.jpg,71H88424,baseline,baseline,71H88424,True,0,True,False,False,cropped,existing_plate_crop,74,68,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001438_general_016786.jpg,60A12063,baseline,baseline,60A12063,True,0,True,False,False,cropped,existing_plate_crop,31,38,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001439_general_008051.jpg,995160A3,baseline,baseline,60A39951,False,8,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001440_general_001287.jpg,80MNG63134,baseline,baseline,80NG63134,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,215,65,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001441_general_006196.jpg,51A09889,baseline,baseline,51A09889,True,0,True,False,False,cropped,existing_plate_crop,119,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001442_general_001360.jpg,94E102209,baseline,baseline,94E102209,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,169,118,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001443_general_005848.jpg,6171251F,baseline,baseline,51F61712,False,6,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001444_general_001014.jpg,50LD16319,baseline,baseline,50LD16319,True,0,True,False,False,cropped,existing_plate_crop,40,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001445_general_015991.jpg,60E00307,baseline,baseline,60E00307,True,0,True,False,False,cropped,existing_plate_crop,62,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001446_general_016154.jpg,67K53556,baseline,baseline,67K53556,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,152,108,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001447_general_006811.jpg,63A19487,baseline,baseline,63A19487,True,0,True,False,False,cropped,existing_plate_crop,55,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001448_general_011183.jpg,59X417447,baseline,baseline,59X417447,True,0,True,False,False,cropped,existing_plate_crop,57,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001449_general_001599.jpg,30F12440,baseline,baseline,30F12440,True,0,True,False,False,cropped,existing_plate_crop,73,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001450_general_015315.jpg,30A31825,baseline,baseline,34A31825,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,227,127,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001451_general_003188.jpg,60F360606,baseline,baseline,60F360606,True,0,True,False,False,cropped,existing_plate_crop,42,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001452_general_013758.jpg,50H26593,baseline,baseline,50H26593,True,0,True,False,False,cropped,existing_plate_crop,77,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001453_general_002278.jpg,47143D1,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,47R14301,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,43,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001454_general_003405.jpg,51N616633,baseline,baseline,51NG16633,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,73,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001455_general_015569.jpg,59V2008B84,baseline,baseline,59V200884,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,39,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001456_general_012917.jpg,30E66055,baseline,baseline,30E56055,False,1,False,False,False,cropped,existing_plate_crop,29,34,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001457_general_004383.jpg,916051G4,baseline,baseline,51G49160,False,6,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001458_general_016653.jpg,65B117209,baseline,baseline,65B117209,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,137,100,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001459_general_015979.jpg,1051008,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51651008,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,95,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001460_general_014471.jpg,59149369,baseline,baseline,59X149369,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,38,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001461_general_003419.jpg,59F126626,baseline,baseline,59F126626,True,0,True,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001462_general_005475.jpg,51B26619,baseline,baseline,51B26619,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,90,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001463_general_006281.jpg,50H22454,baseline,baseline,50H22454,True,0,True,False,False,cropped,existing_plate_crop,37,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001464_general_005372.jpg,60K23700,baseline,baseline,60K23700,True,0,True,False,False,cropped,existing_plate_crop,44,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001465_general_014805.jpg,50LD02879,baseline,baseline,50LD02879,True,0,True,False,False,cropped,existing_plate_crop,37,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001466_general_011550.jpg,1F22261,baseline,baseline,1F222261,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,98,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001467_general_013875.jpg,30H18730,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,30H18730,True,0,True,False,False,cropped,existing_plate_crop,39,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001468_general_009438.jpg,60E00997,baseline,baseline,60E00997,True,0,True,False,False,cropped,existing_plate_crop,83,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001469_general_004759.jpg,59E1640,baseline,baseline,59F103640,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,34,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001470_general_013102.jpg,59X165072,baseline,baseline,59K165072,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,90,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001471_general_008717.jpg,59L22371,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,59L223714,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,81,67,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001472_general_001840.jpg,60B500007,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,60B500007,True,0,True,False,False,cropped,existing_plate_crop,43,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001473_general_016576.jpg,50LD10304,baseline,baseline,50LD10304,True,0,True,False,False,cropped,existing_plate_crop,42,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001474_general_008935.jpg,51C89364,baseline,baseline,51C89366,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,69,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001475_general_016214.jpg,59D101978,baseline,baseline,59D101978,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,83,64,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001476_general_001716.jpg,79G145948,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,36B775946,False,6,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,38,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001477_general_008946.jpg,67C103786,baseline,baseline,67C103786,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,184,130,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001478_general_010139.jpg,60A22240,baseline,baseline,60A22240,True,0,True,False,False,cropped,existing_plate_crop,37,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001479_general_010920.jpg,30N46661,baseline,baseline,30N4616,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,124,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001480_general_003884.jpg,50LD13453,baseline,baseline,50LD13453,True,0,True,False,False,cropped,existing_plate_crop,71,18,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001481_general_005040.jpg,85B164788,baseline,baseline,86B164788,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,78,54,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001482_general_001789.jpg,51D147834,baseline,baseline,61D147834,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,87,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_001483_general_015616.jpg,30H36405,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,30H36405,True,0,True,False,False,cropped,existing_plate_crop,39,26,min_side_lt32
